,algorithm,mse train,mse val,init zero,iterations,time,lr method,lr,b,model
11,gradient,1.8321794900055972,1.7854265265938498,1.0,1000.0,2.0868659019470215,Decay,0.001,0.1,stopwords_children_120
11,gradient,1.8330355228103294,1.7863746427749647,1.0,1000.0,0.6062579154968262,Decay,0.001,0.1,stopwords_children_50
43,gradient,1.8926885773442828,1.7871177486642214,1.0,22.0,0.00432276725769043,Momentum,1e-06,0.8,children_sentiment
43,gradient,1.8926854726969264,1.787119230877368,1.0,22.0,0.009759902954101562,Momentum,1e-06,0.8,children_sentiment_top10
45,gradient,1.8927076005725154,1.7871649650407353,1.0,21.0,0.0038690567016601562,Momentum,1e-06,0.999,children_sentiment
45,gradient,1.892704659260776,1.7871663776663407,1.0,21.0,0.009727954864501953,Momentum,1e-06,0.999,children_sentiment_top10
42,gradient,1.8927049719638358,1.78719704130433,1.0,22.0,0.00397491455078125,Momentum,1e-06,0.7,children_sentiment
42,gradient,1.8927018348341336,1.787198480424084,1.0,22.0,0.009948968887329102,Momentum,1e-06,0.7,children_sentiment_top10
43,gradient,1.8928294162380552,1.7872476274801594,1.0,22.0,0.026452064514160156,Momentum,1e-06,0.8,stopwords_len_top50
43,gradient,1.8928247553680266,1.78724794976384,1.0,22.0,0.014438867568969727,Momentum,1e-06,0.8,len_top50
44,gradient,1.8927270085308996,1.787255557488822,1.0,21.0,0.0037698745727539062,Momentum,1e-06,0.9,children_sentiment
44,gradient,1.8927240313229574,1.7872569222713919,1.0,21.0,0.010343074798583984,Momentum,1e-06,0.9,children_sentiment_top10
45,gradient,1.8928431881459735,1.7872902733762968,1.0,21.0,0.02897191047668457,Momentum,1e-06,0.999,stopwords_len_top50
45,gradient,1.8928387251663066,1.7872905235888041,1.0,21.0,0.020671844482421875,Momentum,1e-06,0.999,len_top50
42,gradient,1.8928462672107893,1.787327373726847,1.0,22.0,0.015606880187988281,Momentum,1e-06,0.7,stopwords_len_top50
42,gradient,1.8928415669570449,1.7873276417233368,1.0,22.0,0.014944076538085938,Momentum,1e-06,0.7,len_top50
44,gradient,1.8928630516565788,1.7873813226676993,1.0,21.0,0.053589820861816406,Momentum,1e-06,0.9,stopwords_len_top50
44,gradient,1.8928585451530446,1.7873815127153303,1.0,21.0,0.014631986618041992,Momentum,1e-06,0.9,len_top50
37,gradient,1.8927646833069276,1.7874933991032609,1.0,23.0,0.006013154983520508,LearningRate,1e-06,,children_sentiment
37,gradient,1.8927612326660426,1.787494710366449,1.0,23.0,0.006793975830078125,LearningRate,1e-06,,children_sentiment_top10
40,gradient,1.8927667898009701,1.7875006726748544,1.0,23.0,0.004848957061767578,Decay,1e-06,0.0001,children_sentiment
40,gradient,1.8927633417069738,1.7875019798872693,1.0,23.0,0.008002042770385742,Decay,1e-06,0.0001,children_sentiment_top10
41,gradient,1.892775312508714,1.787529934456755,1.0,23.0,0.004279136657714844,Decay,1e-06,0.0005,children_sentiment
41,gradient,1.892771874391039,1.7875312253675284,1.0,23.0,0.008466958999633789,Decay,1e-06,0.0005,children_sentiment_top10
37,gradient,1.8929135017340337,1.787630538814189,1.0,23.0,0.02575993537902832,LearningRate,1e-06,,stopwords_len_top50
37,gradient,1.8929084215266514,1.7876306301678386,1.0,23.0,0.023865222930908203,LearningRate,1e-06,,len_top50
40,gradient,1.892915488607858,1.7876377111258082,1.0,23.0,0.0191347599029541,Decay,1e-06,0.0001,stopwords_len_top50
40,gradient,1.8929104114874513,1.7876377977911624,1.0,23.0,0.015388011932373047,Decay,1e-06,0.0001,len_top50
41,gradient,1.8929235366701487,1.7876665712942603,1.0,23.0,0.016670942306518555,Decay,1e-06,0.0005,stopwords_len_top50
41,gradient,1.8929184716416398,1.787666639076717,1.0,23.0,0.019804000854492188,Decay,1e-06,0.0005,len_top50
39,gradient,1.8929235635359114,1.7880050265788376,1.0,24.0,0.004232883453369141,Decay,1e-06,0.01,children_sentiment
39,gradient,1.8929202300793266,1.788006053773151,1.0,24.0,0.008201837539672852,Decay,1e-06,0.01,children_sentiment_top10
39,gradient,1.8930605885138447,1.7881361647789422,1.0,24.0,0.015234231948852539,Decay,1e-06,0.01,len_top50
39,gradient,1.8930655266726943,1.7881364057700957,1.0,24.0,0.02715587615966797,Decay,1e-06,0.01,stopwords_len_top50
11,gradient,1.835804122420982,1.7897203907036334,1.0,1000.0,0.18912482261657715,Decay,0.001,0.1,only_children
38,gradient,1.8903165972962634,1.7899780526245068,1.0,31.0,0.02166295051574707,Decay,1e-06,0.1,most_important_features
38,gradient,1.8971932239953806,1.796585118970323,1.0,29.0,0.00951075553894043,Decay,1e-06,0.1,children_sentiment_top10
38,gradient,1.8971977585775006,1.7965880259854377,1.0,29.0,0.005221128463745117,Decay,1e-06,0.1,children_sentiment
38,gradient,1.8972993958389728,1.796687315182403,1.0,29.0,0.021477937698364258,Decay,1e-06,0.1,len_top50
38,gradient,1.8973057833974643,1.7966922815866497,1.0,29.0,0.03868699073791504,Decay,1e-06,0.1,stopwords_len_top50
64,gradient,1.78298043298368,1.8049849474892339,0.0,1000.0,0.728090763092041,LearningRate,0.001,,stopwords_children_50
78,gradient,1.82343807096995,1.8108647380364395,0.0,1000.0,0.7055759429931641,Momentum,0.0005,0.7,stopwords_children_50
69,gradient,1.848204249676481,1.8142962990409277,0.0,1000.0,0.7746949195861816,Momentum,0.001,0.7,stopwords_children_50
91,gradient,1.891457955552313,1.8235517066504707,False,1,0.0024008750915527344,Decay,1e-06,0.1,default_feeling
95,gradient,1.8328422628037189,1.8253793852391087,0.0,66.0,0.04573702812194824,Decay,1e-06,0.0005,stopwords_len_top50
30,gradient,1.8965565877615824,1.8255636740424916,1.0,1000.0,0.2749021053314209,Decay,0.0001,0.01,only_children_square
30,gradient,1.8965565877615824,1.8255636740424916,1.0,1000.0,0.2749021053314209,Decay,0.0001,0.01,only_children_square
20,gradient,1.9010529973125543,1.8299935616420542,1.0,998.0,0.19605708122253418,Decay,0.0005,0.1,only_children_square
20,gradient,1.9010529973125543,1.8299935616420542,1.0,998.0,0.19605708122253418,Decay,0.0005,0.1,only_children_square
54,gradient,1.920551449217223,1.8322540259793507,1.0,69.0,0.08322310447692871,Momentum,1e-07,0.999,most_important_features
51,gradient,1.921478230846109,1.8334953548969566,1.0,68.0,0.09508204460144043,Momentum,1e-07,0.7,most_important_features
52,gradient,1.9214871801728532,1.8335055408147045,1.0,68.0,0.05019211769104004,Momentum,1e-07,0.8,most_important_features
53,gradient,1.9214960126521001,1.833515568482523,1.0,68.0,0.06186509132385254,Momentum,1e-07,0.9,most_important_features
46,gradient,1.9223768807327812,1.834703769872184,1.0,67.0,0.04591798782348633,LearningRate,1e-07,,most_important_features
49,gradient,1.9226007762154251,1.8350015737965373,1.0,67.0,0.07678008079528809,Decay,1e-07,0.0001,most_important_features
50,gradient,1.9244778146506014,1.83749377693918,1.0,66.0,0.08893489837646484,Decay,1e-07,0.0005,most_important_features
51,gradient,1.9255856332000418,1.8376976253035624,1.0,67.0,0.026618242263793945,Momentum,1e-07,0.7,children_sentiment_top10
52,gradient,1.9255917120911357,1.8377058106575703,1.0,67.0,0.027439117431640625,Momentum,1e-07,0.8,children_sentiment_top10
51,gradient,1.9255962503769686,1.8377097244436031,1.0,67.0,0.012935876846313477,Momentum,1e-07,0.7,children_sentiment
53,gradient,1.9255976751635289,1.8377138391997518,1.0,67.0,0.025875091552734375,Momentum,1e-07,0.9,children_sentiment_top10
52,gradient,1.925602343035172,1.8377179295067168,1.0,67.0,0.01145792007446289,Momentum,1e-07,0.8,children_sentiment
54,gradient,1.9256034637463846,1.8377216319514997,1.0,67.0,0.018640756607055664,Momentum,1e-07,0.999,children_sentiment_top10
53,gradient,1.925608319925397,1.8377259778270585,1.0,67.0,0.011606931686401367,Momentum,1e-07,0.9,children_sentiment
54,gradient,1.9256141222380818,1.8377337902275168,1.0,67.0,0.01136922836303711,Momentum,1e-07,0.999,children_sentiment
51,gradient,1.9256637490092126,1.8377779940999193,1.0,67.0,0.06751108169555664,Momentum,1e-07,0.7,len_top50
52,gradient,1.9256697977832846,1.8377861583152184,1.0,67.0,0.05735611915588379,Momentum,1e-07,0.8,len_top50
51,gradient,1.9256774207865364,1.8377939844183515,1.0,67.0,0.07366609573364258,Momentum,1e-07,0.7,stopwords_len_top50
53,gradient,1.9256757308125168,1.8377941658090509,1.0,67.0,0.07573199272155762,Momentum,1e-07,0.9,len_top50
54,gradient,1.925681489725772,1.8378019378124018,1.0,67.0,0.0711050033569336,Momentum,1e-07,0.999,len_top50
52,gradient,1.925683486284031,1.8378021724967857,1.0,67.0,0.05462908744812012,Momentum,1e-07,0.8,stopwords_len_top50
53,gradient,1.9256894360988464,1.837810203938316,1.0,67.0,0.07638716697692871,Momentum,1e-07,0.9,stopwords_len_top50
54,gradient,1.9256952116913173,1.8378179997335644,1.0,67.0,0.043283939361572266,Momentum,1e-07,0.999,stopwords_len_top50
46,gradient,1.926485578767528,1.838913855333413,1.0,66.0,0.01898193359375,LearningRate,1e-07,,children_sentiment_top10
46,gradient,1.9264962191255908,1.8389259810982765,1.0,66.0,0.014186859130859375,LearningRate,1e-07,,children_sentiment
46,gradient,1.9265633985542325,1.8389939498986958,1.0,66.0,0.06378483772277832,LearningRate,1e-07,,len_top50
46,gradient,1.926577094808464,1.8390099677963487,1.0,66.0,0.05544304847717285,LearningRate,1e-07,,stopwords_len_top50
49,gradient,1.9266988752263685,1.8392016887923652,1.0,66.0,0.019764184951782227,Decay,1e-07,0.0001,children_sentiment_top10
49,gradient,1.9267095415009374,1.8392138501943838,1.0,66.0,0.014531135559082031,Decay,1e-07,0.0001,children_sentiment
49,gradient,1.9267765818138003,1.8392816885501861,1.0,66.0,0.056288957595825195,Decay,1e-07,0.0001,len_top50
49,gradient,1.9267903087145652,1.8392977485322308,1.0,66.0,0.05150723457336426,Decay,1e-07,0.0001,stopwords_len_top50
90,gradient,1.8782070958092332,1.8405008685962405,False,1,0.0025491714477539062,LearningRate,1e-06,,default_feeling
99,gradient,1.8503582056083259,1.8413447761629473,0.0,1.0,0.0002810955047607422,Momentum,1e-06,0.999,only_children
50,gradient,1.92851713869173,1.8416498951918492,1.0,65.0,0.020135879516601562,Decay,1e-07,0.0005,children_sentiment_top10
50,gradient,1.9285280193183116,1.841662350939182,1.0,65.0,0.012058734893798828,Decay,1e-07,0.0005,children_sentiment
50,gradient,1.9285938937258107,1.8417290943253848,1.0,65.0,0.07217717170715332,Decay,1e-07,0.0005,len_top50
50,gradient,1.9286078738762147,1.8417455015208513,1.0,65.0,0.043039798736572266,Decay,1e-07,0.0005,stopwords_len_top50
97,gradient,1.8635978100873871,1.8575225132375563,False,1,0.002354860305786133,Momentum,1e-06,0.9,default_feeling
105,gradient,1.9235489967690675,1.8594268323363081,0.0,503.0,0.35984110832214355,Momentum,1e-07,0.7,stopwords_len_top50
29,gradient,1.9454584105003243,1.8685435786910283,1.0,361.0,1.3372409343719482,Decay,0.0001,0.1,square
99,gradient,1.9575438095218007,1.8737692948614426,False,1,0.0023641586303710938,LearningRate,1e-07,,default_feeling
48,gradient,1.963525596748475,1.888129118216185,1.0,48.0,0.034937143325805664,Decay,1e-07,0.01,most_important_features
48,gradient,1.9668084314904306,1.891728074766335,1.0,47.0,0.013866901397705078,Decay,1e-07,0.01,children_sentiment_top10
48,gradient,1.9668214260150312,1.891743449151464,1.0,47.0,0.009949922561645508,Decay,1e-07,0.01,children_sentiment
48,gradient,1.9668682791231549,1.891791860469027,1.0,47.0,0.036047935485839844,Decay,1e-07,0.01,len_top50
48,gradient,1.966884673140041,1.891811576704362,1.0,47.0,0.035959720611572266,Decay,1e-07,0.01,stopwords_len_top50
29,gradient,1.9460018999676205,1.9033143716880396,True,1000,0.9092209339141846,Decay,0.0001,0.01,default_feeling
94,gradient,1.8823443196243677,1.9050771754412776,0.0,62.0,0.04121088981628418,Decay,1e-06,0.0001,stopwords_len_top50
30,gradient,1.948337797112298,1.9055264425311256,1.0,1000.0,0.12148213386535645,Decay,0.0001,0.01,default_notext
30,gradient,1.9531742762584035,1.9095479459487688,1.0,1000.0,2.5157129764556885,Decay,0.0001,0.01,stopwords_children_120
30,gradient,1.953681043115737,1.9101095508038672,1.0,1000.0,0.9194662570953369,Decay,0.0001,0.01,stopwords_children_50
19,gradient,1.9529452846948911,1.9103950143254083,True,1000,0.8980307579040527,Decay,0.0005,0.1,default_feeling
30,gradient,1.9553244207280884,1.9120891315643358,1.0,1000.0,0.1761462688446045,Decay,0.0001,0.01,only_children
20,gradient,1.9551897793365545,1.9125212468183568,1.0,1000.0,0.14649605751037598,Decay,0.0005,0.1,default_notext
107,gradient,1.9405356087739571,1.9129455641204895,0.0,447.0,0.3273627758026123,Momentum,1e-07,0.9,stopwords_len_top50
29,gradient,1.9855927691784372,1.9133787593743792,1.0,202.0,0.04065084457397461,Decay,0.0001,0.1,only_children_square
29,gradient,1.9855927691784372,1.9133787593743792,1.0,202.0,0.04065084457397461,Decay,0.0001,0.1,only_children_square
20,gradient,1.959848090430512,1.9163987076480888,1.0,1000.0,2.315861225128174,Decay,0.0005,0.1,stopwords_children_120
20,gradient,1.9603346599626998,1.9169379399253916,1.0,1000.0,0.7480292320251465,Decay,0.0005,0.1,stopwords_children_50
20,gradient,1.961912740630204,1.9188385273397321,1.0,1000.0,0.17660903930664062,Decay,0.0005,0.1,only_children
106,gradient,1.9313995140794264,1.9198116891763344,0.0,469.0,0.32615089416503906,Momentum,1e-07,0.8,stopwords_len_top50
93,gradient,1.930397256993414,1.9255089676793422,False,1,0.002584695816040039,Decay,1e-06,0.0001,default_feeling
72,gradient,1.934346896654692,1.928752497122882,0.0,1000.0,0.6186351776123047,Momentum,0.001,0.999,stopwords_children_50
97,gradient,2.03520915257944,1.9291197062363206,0.0,55.0,0.03714609146118164,Momentum,1e-06,0.8,stopwords_len_top50
83,gradient,1.9154528481379391,1.9341168969979303,0.0,58.0,0.03903818130493164,Decay,0.0001,0.1,stopwords_len_top50
104,gradient,2.036101315558984,1.9439711252441794,0.0,553.0,0.3782310485839844,Decay,1e-07,0.0005,stopwords_len_top50
79,gradient,1.9676919692472048,1.948584612271167,0.0,1000.0,0.6560990810394287,Momentum,0.0005,0.8,stopwords_children_50
45,gradient,2.010349323833017,1.956761437838668,1.0,398.0,1.4340417385101318,Momentum,1e-06,0.999,square
42,gradient,2.010441942457962,1.956890028809997,1.0,397.0,1.4955883026123047,Momentum,1e-06,0.7,square
43,gradient,2.0104441864482543,1.9568927334279658,1.0,397.0,1.471048355102539,Momentum,1e-06,0.8,square
44,gradient,2.0104464288368735,1.9568954357530128,1.0,397.0,1.4475998878479004,Momentum,1e-06,0.9,square
37,gradient,2.010525675684146,1.9570078171831067,1.0,396.0,1.4651379585266113,LearningRate,1e-06,,square
40,gradient,2.012515202829916,1.9597213269968763,1.0,384.0,1.4282100200653076,Decay,1e-06,0.0001,square
70,gradient,1.9806620757613658,1.9642003503225407,0.0,1000.0,0.7103970050811768,Momentum,0.001,0.8,stopwords_children_50
44,gradient,2.017732927624282,1.9659354155423754,1.0,370.0,0.07677483558654785,Momentum,1e-06,0.9,only_children_square
44,gradient,2.017732927624282,1.9659354155423754,1.0,370.0,0.07677483558654785,Momentum,1e-06,0.9,only_children_square
45,gradient,2.0177346970732755,1.9659376998117406,1.0,370.0,0.07751607894897461,Momentum,1e-06,0.999,only_children_square
45,gradient,2.0177346970732755,1.9659376998117406,1.0,370.0,0.07751607894897461,Momentum,1e-06,0.999,only_children_square
42,gradient,2.0178285389569646,1.9660667537380494,1.0,369.0,0.07635307312011719,Momentum,1e-06,0.7,only_children_square
42,gradient,2.0178285389569646,1.9660667537380494,1.0,369.0,0.07635307312011719,Momentum,1e-06,0.7,only_children_square
43,gradient,2.0178303577229975,1.9660691028303174,1.0,369.0,0.07565426826477051,Momentum,1e-06,0.8,only_children_square
43,gradient,2.0178303577229975,1.9660691028303174,1.0,369.0,0.07565426826477051,Momentum,1e-06,0.8,only_children_square
37,gradient,2.017915198309986,1.9661864221062006,1.0,368.0,0.07660603523254395,LearningRate,1e-06,,only_children_square
37,gradient,2.017915198309986,1.9661864221062006,1.0,368.0,0.07660603523254395,LearningRate,1e-06,,only_children_square
40,gradient,2.0194948899995087,1.9683328727616596,1.0,359.0,0.07305192947387695,Decay,1e-06,0.0001,only_children_square
40,gradient,2.0194948899995087,1.9683328727616596,1.0,359.0,0.07305192947387695,Decay,1e-06,0.0001,only_children_square
41,gradient,2.0197365280420154,1.9692604457669372,1.0,344.0,1.3092119693756104,Decay,1e-06,0.0005,square
41,gradient,2.02569066661659,1.9764861248799328,1.0,325.0,0.06579995155334473,Decay,1e-06,0.0005,only_children_square
41,gradient,2.02569066661659,1.9764861248799328,1.0,325.0,0.06579995155334473,Decay,1e-06,0.0005,only_children_square
99,gradient,2.000314555198288,1.9816146501954033,0.0,44.0,0.02927994728088379,Momentum,1e-06,0.999,stopwords_len_top50
105,gradient,1.9293528573641225,1.9821501276971882,False,1,0.0024261474609375,Momentum,1e-07,0.8,default_feeling
45,gradient,2.0722518107026646,1.9846255853312527,1.0,2.0,0.0005507469177246094,Momentum,1e-06,0.999,only_cube
70,gradient,1.9085281400734937,1.989422975252551,0.0,1000.0,0.7936320304870605,Momentum,0.001,0.8,default_top60
39,gradient,2.054139309702684,1.9959057564556775,1.0,101.0,0.012958049774169922,Decay,1e-06,0.01,only_cube
29,gradient,2.0445149573835635,1.9962318281603304,1.0,402.0,1.62689208984375,Decay,0.0001,0.1,default_top160
29,gradient,2.044514963925514,1.9962318480853352,1.0,402.0,1.4862830638885498,Decay,0.0001,0.1,default_noroot
28,gradient,2.044850835094371,1.9966584709290869,True,402,1.6575489044189453,Decay,0.0001,0.1,default_tfidf
29,gradient,2.0458020867952897,1.997464743386997,1.0,399.0,1.424962043762207,Decay,0.0001,0.1,only_children_text
29,gradient,2.045566082213017,1.9975886037350004,1.0,400.0,0.3202087879180908,Decay,0.0001,0.1,default_top60
43,gradient,2.0581753967861833,1.9996687676021292,1.0,5.0,0.0009472370147705078,Momentum,1e-06,0.8,only_cube
44,gradient,2.057922776871498,1.9997346559093823,1.0,9.0,0.0014641284942626953,Momentum,1e-06,0.9,only_cube
54,gradient,2.058378684607497,2.000355891289678,1.0,8.0,0.0012810230255126953,Momentum,1e-07,0.999,only_cube
42,gradient,2.058149914844706,2.000377222512033,1.0,5.0,0.0009050369262695312,Momentum,1e-06,0.7,only_cube
38,gradient,2.0578923009187213,2.0004319677729754,1.0,14.0,0.0019969940185546875,Decay,1e-06,0.1,only_cube
53,gradient,2.0584296861219387,2.0021541815437964,1.0,7.0,0.0012369155883789062,Momentum,1e-07,0.9,only_cube
107,gradient,1.9625527978922328,2.002360070006923,False,1,0.0024099349975585938,Momentum,1e-07,0.999,default_feeling
52,gradient,2.0584582152784767,2.0025259854902515,1.0,7.0,0.0014328956604003906,Momentum,1e-07,0.8,only_cube
